index,node_id,timestamp,x,y
0,1,2020-06-24 15:20:08.533,2762,-257
1,1,2020-06-24 15:20:08.620,2870,-344
2,1,2020-06-24 15:20:09.623,2916,-344
3,1,2020-06-24 15:20:09.623,2894,-254
4,1,2020-06-24 15:20:10.116,2888,-188
5,1,2020-06-24 15:20:11.086,2910,-200
6,1,2020-06-24 15:20:11.820,2924,-111
7,1,2020-06-24 15:20:12.995,2928,5
8,1,2020-06-24 15:20:13.596,2987,6
9,1,2020-06-24 15:20:14.482,3038,-8
10,1,2020-06-24 15:20:15.659,3173,-101
11,1,2020-06-24 15:20:15.837,3187,-108
12,1,2020-06-24 15:20:17.590,3349,-92
13,1,2020-06-24 15:20:21.982,3642,252
14,1,2020-06-24 15:20:22.715,3553,251
15,1,2020-06-24 15:20:22.859,3604,304
16,1,2020-06-24 15:20:23.231,3568,328
17,1,2020-06-24 15:20:24.711,3567,306
18,1,2020-06-24 15:20:26.663,3617,367
19,1,2020-06-24 15:20:36.931,3627,500
20,1,2020-06-24 15:20:37.999,3543,603
21,1,2020-06-24 15:20:38.473,3587,679
22,1,2020-06-24 15:20:38.738,3555,665
23,1,2020-06-24 15:20:41.401,3511,857
24,1,2020-06-24 15:20:43.391,3510,974
25,1,2020-06-24 15:20:44.866,3551,1032
26,1,2020-06-24 15:20:46.240,3501,1110
27,1,2020-06-24 15:20:49.518,3543,1467
28,1,2020-06-24 15:20:56.088,3560,2009
29,1,2020-06-24 15:20:59.798,3559,2250
30,1,2020-06-24 15:21:11.232,3152,2963
31,1,2020-06-24 15:21:12.231,3013,2793
32,1,2020-06-24 15:21:13.512,2923,2740
33,1,2020-06-24 15:21:01.000,2922,2706
34,1,2020-06-24 15:21:16.186,2928,2531
35,1,2020-06-24 15:21:16.590,2940,2517
36,1,2020-06-24 15:21:16.981,2916,2479
37,1,2020-06-24 15:21:17.173,2892,2451
38,1,2020-06-24 15:21:17.486,2960,2440
39,1,2020-06-24 15:21:19.771,2940,2254
40,1,2020-06-24 15:21:20.968,2947,2174
41,1,2020-06-24 15:21:21.216,2964,2152
42,1,2020-06-24 15:21:21.909,2954,2091
43,1,2020-06-24 15:21:22.233,2973,2051
44,1,2020-06-24 15:21:22.473,2948,2047
45,1,2020-06-24 15:21:23.195,2873,2000
46,1,2020-06-24 15:21:23.455,2946,1948
47,1,2020-06-24 15:21:24.165,2875,1913
48,1,2020-06-24 15:21:24.719,2939,1866
49,1,2020-06-24 15:21:28.176,2964,1600
50,1,2020-06-24 15:21:29.184,2925,1518
51,1,2020-06-24 15:21:29.425,2928,1512
52,1,2020-06-24 15:21:30.647,2815,1495
53,1,2020-06-24 15:21:31.722,2764,1277
54,1,2020-06-24 15:21:42.885,1930,1409
55,1,2020-06-24 15:21:51.393,1137,1425
56,1,2020-06-24 15:21:55.496,848,1429
57,1,2020-06-24 15:22:02.868,271,1376
58,1,2020-06-24 15:22:04.231,224,1451
59,1,2020-06-24 15:22:09.658,161,1974
60,1,2020-06-24 15:22:10.232,88,2019
61,1,2020-06-24 15:22:10.664,224,2089
62,1,2020-06-24 15:22:10.993,177,2122
63,1,2020-06-24 15:22:12.099,-100,2215
64,1,2020-06-24 15:22:13.730,34,2448
65,1,2020-06-24 15:22:13.923,-63,2432
66,1,2020-06-24 15:22:15.096,-246,2581
69,1,2020-06-24 15:22:22.510,593,2925
70,1,2020-06-24 15:22:28.120,911,2876
71,1,2020-06-24 15:22:32.922,1182,2822
72,1,2020-06-24 15:22:33.164,1181,2764
73,1,2020-06-24 15:22:39.699,1242,2233
74,1,2020-06-24 15:22:40.974,1177,2193
75,1,2020-06-24 15:22:41.032,1118,2176
76,1,2020-06-24 15:22:44.565,1181,1933
77,1,2020-06-24 15:22:44.566,1151,1912
78,1,2020-06-24 15:22:46.501,1204,1832
79,1,2020-06-24 15:22:46.956,1254,1766
80,1,2020-06-24 15:22:47.232,1118,1755
81,1,2020-06-24 15:22:52.014,1210,1657
82,1,2020-06-24 15:22:53.969,1001,1428
83,1,2020-06-24 15:22:54.179,997,1411
84,1,2020-06-24 15:22:58.921,703,1386
85,1,2020-06-24 15:22:59.577,634,1354
86,1,2020-06-24 15:23:00.063,597,1402
87,1,2020-06-24 15:23:01.522,577,1439
88,1,2020-06-24 15:23:01.971,483,1453
89,1,2020-06-24 15:23:02.233,535,1413
91,1,2020-06-24 15:23:10.003,200,1196
93,1,2020-06-24 15:23:12.129,256,1040
94,1,2020-06-24 15:23:12.340,233,1036
95,1,2020-06-24 15:23:13.623,200,892
96,1,2020-06-24 15:23:14.739,82,916
97,1,2020-06-24 15:23:14.895,97,864
98,1,2020-06-24 15:23:15.684,172,814
99,1,2020-06-24 15:23:15.857,159,801
100,1,2020-06-24 15:23:16.235,186,732
101,1,2020-06-24 15:23:18.155,137,590
102,1,2020-06-24 15:23:25.341,347,158
103,1,2020-06-24 15:23:25.560,362,144
104,1,2020-06-24 15:23:26.072,386,148
105,1,2020-06-24 15:23:26.165,395,164
106,1,2020-06-24 15:23:26.629,525,176
107,1,2020-06-24 15:23:26.869,363,85
108,1,2020-06-24 15:23:27.165,506,126
109,1,2020-06-24 15:23:27.837,480,50
110,1,2020-06-24 15:23:28.792,558,46
111,1,2020-06-24 15:23:31.501,792,152
112,1,2020-06-24 15:23:34.831,961,75
113,1,2020-06-24 15:23:37.232,982,-137
114,1,2020-06-24 15:23:53.032,1122,253
115,1,2020-06-24 15:23:53.819,1196,308
116,1,2020-06-24 15:23:54.198,1237,356
117,1,2020-06-24 15:23:54.552,1206,384
118,1,2020-06-24 15:23:56.011,1116,377
119,1,2020-06-24 15:24:21.232,1126,370
120,1,2020-06-24 15:24:31.185,1192,383
121,1,2020-06-24 15:24:40.039,1154,366
122,1,2020-06-24 15:24:50.232,1124,368
123,1,2020-06-24 15:25:00.100,1129,373
124,1,2020-06-24 15:25:09.159,1128,363
125,1,2020-06-24 15:25:19.115,1178,372
126,1,2020-06-24 15:25:28.232,1117,346
127,1,2020-06-24 15:25:31.824,1112,330
128,1,2020-06-24 15:25:32.956,1179,384
129,1,2020-06-24 15:25:33.863,1200,395
130,1,2020-06-24 15:25:43.231,1163,364
131,1,2020-06-24 15:25:52.916,1153,359
132,1,2020-06-24 15:26:21.774,1171,351
133,1,2020-06-24 15:26:41.232,1115,351
134,1,2020-06-24 15:26:46.116,1062,497
135,1,2020-06-24 15:26:53.802,1124,1066
136,1,2020-06-24 15:26:54.233,1100,1066
137,1,2020-06-24 15:26:54.896,1094,1127
138,1,2020-06-24 15:26:55.827,1099,1204
139,1,2020-06-24 15:27:00.170,1217,1418
140,1,2020-06-24 15:27:04.192,1510,1438
141,1,2020-06-24 15:27:15.884,2376,1326
142,1,2020-06-24 15:27:19.110,2514,1390
143,1,2020-06-24 15:27:20.563,2546,1399
144,1,2020-06-24 15:27:23.232,2555,1405
145,1,2020-06-24 15:27:24.179,2555,1411
146,1,2020-06-24 15:27:34.233,2704,1349
147,1,2020-06-24 15:27:34.474,2703,1349
148,1,2020-06-24 15:27:34.558,2714,1356
149,1,2020-06-24 15:27:38.136,2942,1276
150,1,2020-06-24 15:27:38.512,2977,1246
151,1,2020-06-24 15:27:38.695,2971,1232
152,1,2020-06-24 15:27:48.483,3595,933
153,1,2020-06-24 15:27:48.777,3587,899
154,1,2020-06-24 15:27:49.043,3579,866
155,1,2020-06-24 15:27:49.606,3581,832
156,1,2020-06-24 15:27:49.851,3596,812
157,1,2020-06-24 15:27:51.442,3531,642
158,1,2020-06-24 15:27:53.862,3575,450
159,1,2020-06-24 15:27:54.079,3588,428
160,1,2020-06-24 15:27:59.803,3452,-30
161,1,2020-06-24 15:28:01.187,3371,-89
162,1,2020-06-24 15:28:01.908,3374,-228
163,1,2020-06-24 15:28:02.471,3243,-117
164,1,2020-06-24 15:28:04.518,3139,-44
165,1,2020-06-24 15:28:05.127,2965,35
166,1,2020-06-24 15:28:05.231,3024,18
167,1,2020-06-24 15:28:06.940,2934,59
168,1,2020-06-24 15:28:08.696,2867,89
169,1,2020-06-24 15:28:09.858,2851,216
170,1,2020-06-24 15:28:10.810,2873,285
171,1,2020-06-24 15:28:11.592,2853,357
172,1,2020-06-24 15:28:13.054,2854,443
173,1,2020-06-24 15:28:13.802,2851,520
174,1,2020-06-24 15:28:14.811,2838,600
175,1,2020-06-24 15:28:14.914,2849,629
176,1,2020-06-24 15:28:15.613,2889,653
177,1,2020-06-24 15:28:15.998,2875,712
178,1,2020-06-24 15:28:16.456,2851,731
179,1,2020-06-24 15:28:17.212,2904,803
180,1,2020-06-24 15:28:17.687,2848,794
181,1,2020-06-24 15:28:17.868,2894,858
182,1,2020-06-24 15:28:18.054,2858,870
183,1,2020-06-24 15:28:18.391,2897,880
184,1,2020-06-24 15:28:18.753,2939,904
185,1,2020-06-24 15:28:19.493,2923,962
186,1,2020-06-24 15:28:19.493,2918,970
187,1,2020-06-24 15:28:19.789,2912,994
188,1,2020-06-24 15:28:20.554,2840,1030
189,1,2020-06-24 15:28:25.608,2940,1394
190,1,2020-06-24 15:28:26.044,2933,1427
191,1,2020-06-24 15:28:26.522,2938,1464
192,1,2020-06-24 15:28:27.613,2938,1549
193,1,2020-06-24 15:28:28.521,2937,1645
194,1,2020-06-24 15:28:28.680,2951,1644
195,1,2020-06-24 15:28:28.909,2940,1679
196,1,2020-06-24 15:28:31.508,2939,1892
197,1,2020-06-24 15:28:32.120,2937,1934
198,1,2020-06-24 15:28:32.566,2928,1961
199,1,2020-06-24 15:28:32.738,2910,1989
200,1,2020-06-24 15:28:33.502,2924,2050
201,1,2020-06-24 15:28:40.234,2907,2147
202,1,2020-06-24 15:28:47.125,2925,1748
203,1,2020-06-24 15:28:47.978,2941,1736
204,1,2020-06-24 15:28:59.152,2914,1700
205,1,2020-06-24 15:29:03.563,2780,1327
206,1,2020-06-24 15:29:48.619,182,1441
207,1,2020-06-24 15:29:50.238,206,1322
208,1,2020-06-24 15:30:04.232,237,986
209,1,2020-06-24 15:30:08.796,155,788
212,1,2020-06-24 15:30:14.863,136,205
214,1,2020-06-24 15:30:15.516,157,385
216,1,2020-06-24 15:30:18.192,221,157
217,1,2020-06-24 15:30:19.205,248,128
218,1,2020-06-24 15:30:19.509,307,202
219,1,2020-06-24 15:30:20.512,340,212
220,1,2020-06-24 15:30:24.831,444,-30
221,1,2020-06-24 15:30:25.692,550,163
222,1,2020-06-24 15:30:26.660,614,94
223,1,2020-06-24 15:30:27.863,643,193
224,1,2020-06-24 15:30:28.784,684,301
225,1,2020-06-24 15:30:29.055,772,302
226,1,2020-06-24 15:30:31.233,909,253
227,1,2020-06-24 15:30:48.220,961,161
228,1,2020-06-24 15:30:48.973,1012,206
229,1,2020-06-24 15:30:58.554,1397,146
230,1,2020-06-24 15:31:09.232,2112,185
231,1,2020-06-24 15:31:36.812,2335,90
232,1,2020-06-24 15:31:46.890,2360,61
233,1,2020-06-24 15:32:17.026,2382,198
234,1,2020-06-24 15:32:27.055,2340,212
235,1,2020-06-24 15:32:46.146,2369,203
236,1,2020-06-24 15:32:56.752,2356,122
237,1,2020-06-24 15:32:59.664,2477,92
238,1,2020-06-24 15:33:03.743,2932,-132
239,1,2020-06-24 15:33:05.567,2935,-309
240,1,2020-06-24 15:33:06.026,2896,-308
241,1,2020-06-24 15:33:06.455,2886,-347
293,1,2020-06-25 08:00:08.233,3510,1387
294,1,2020-06-25 08:00:18.234,3550,1348
295,1,2020-06-25 08:00:27.233,3507,1363
296,1,2020-06-25 08:00:37.234,3533,1368
297,1,2020-06-25 08:00:47.234,3502,1375
298,1,2020-06-25 08:00:57.234,3541,1357
299,1,2020-06-25 08:01:06.234,3540,1427
300,1,2020-06-25 08:01:12.234,3536,1408
301,1,2020-06-25 08:01:13.234,3550,1334
302,1,2020-06-25 08:01:22.234,3548,1408
303,1,2020-06-25 08:01:32.234,3521,1422
304,1,2020-06-25 08:01:51.234,3506,1144
305,1,2020-06-25 08:01:53.233,3542,1058
306,1,2020-06-25 08:01:54.233,3505,967
307,1,2020-06-25 08:01:55.234,3505,893
308,1,2020-06-25 08:01:56.234,3509,810
309,1,2020-06-25 08:02:05.234,3513,137
310,1,2020-06-25 08:02:24.234,3370,-63
311,1,2020-06-25 08:02:34.233,3371,-68
312,1,2020-06-25 08:02:44.232,3362,-82
313,1,2020-06-25 08:02:44.232,3341,-67
314,1,2020-06-25 08:02:45.232,3342,-78
315,1,2020-06-25 08:02:45.234,3347,-67
316,1,2020-06-25 08:02:45.877,3342,-66
317,1,2020-06-25 08:02:46.233,3357,-69
318,1,2020-06-25 08:02:47.234,3338,-65
319,1,2020-06-25 08:02:48.231,3356,-76
320,1,2020-06-25 08:02:49.232,3350,-72
321,1,2020-06-25 08:02:49.234,3339,-69
322,1,2020-06-25 08:02:49.964,3364,-70
323,1,2020-06-25 08:02:49.964,3367,-61
324,1,2020-06-25 08:02:50.899,3357,-76
325,1,2020-06-25 08:02:51.232,3359,-74
326,1,2020-06-25 08:02:53.131,3354,-70
327,1,2020-06-25 08:02:53.232,3373,-70
328,1,2020-06-25 08:02:53.955,3371,-68
329,1,2020-06-25 08:02:55.229,3335,-63
330,1,2020-06-25 08:02:56.231,3367,-77
331,1,2020-06-25 08:02:57.238,3366,-64
332,1,2020-06-25 08:03:07.234,3367,-60
333,1,2020-06-25 08:03:16.234,3369,-67
334,1,2020-06-25 08:03:26.233,3346,-55
335,1,2020-06-25 08:03:35.234,3368,-74
336,1,2020-06-25 08:03:45.233,3371,-72
337,1,2020-06-25 08:03:54.233,3375,-74
338,1,2020-06-25 08:04:04.234,3367,-66
339,1,2020-06-25 08:04:23.233,3364,-74
340,1,2020-06-25 08:04:32.234,3373,-82
341,1,2020-06-25 08:04:42.233,3367,-73
342,1,2020-06-25 08:05:01.234,3380,-21
343,1,2020-06-25 08:05:11.233,3355,-64
344,1,2020-06-25 08:05:20.234,3374,-66
345,1,2020-06-25 08:05:30.234,3363,-64
346,1,2020-06-25 08:05:39.233,3369,-11
347,1,2020-06-25 08:05:49.233,3377,-82
348,1,2020-06-25 08:05:52.232,3379,-77
349,1,2020-06-25 08:05:52.822,3361,-67
350,1,2020-06-25 08:05:53.232,3365,-64
351,1,2020-06-25 08:05:54.232,3366,-79
352,1,2020-06-25 08:05:54.232,3370,-71
353,1,2020-06-25 08:05:55.234,3368,-74
354,1,2020-06-25 08:05:56.232,3379,-57
355,1,2020-06-25 08:05:57.234,3355,-65
356,1,2020-06-25 08:06:07.233,3372,-64
357,1,2020-06-25 08:06:17.234,3361,-69
358,1,2020-06-25 08:06:26.233,3358,-70
359,1,2020-06-25 08:06:36.234,3366,-61
360,1,2020-06-25 08:06:45.234,3359,-69
361,1,2020-06-25 08:06:56.085,3368,-68
362,1,2020-06-25 08:06:56.085,3372,-81
363,1,2020-06-25 08:06:57.232,3367,-73
364,1,2020-06-25 08:06:58.231,3348,-76
365,1,2020-06-25 08:06:58.234,3363,-69
366,1,2020-06-25 08:06:59.234,3368,-80
367,1,2020-06-25 08:07:09.234,3370,-70
368,1,2020-06-25 08:07:18.234,3357,-86
369,1,2020-06-25 08:07:28.234,3338,-76
370,1,2020-06-25 08:07:37.233,3368,-74
371,1,2020-06-25 08:07:47.234,3371,-73
372,1,2020-06-25 08:07:57.233,3373,-77
373,1,2020-06-25 08:08:07.233,3361,-72
374,1,2020-06-25 08:08:16.233,3366,-65
375,1,2020-06-25 08:08:26.233,3370,-63
376,1,2020-06-25 08:08:34.234,2879,-319
377,1,2020-06-25 08:08:55.133,2770,-298
378,1,2020-06-25 09:14:39.232,2819,-212
379,1,2020-06-25 09:14:39.232,2905,-175
380,1,2020-06-25 09:14:39.234,2920,-235
381,1,2020-06-25 09:14:40.232,2918,-95
382,1,2020-06-25 09:14:41.233,2930,-22
383,1,2020-06-25 09:14:41.233,2924,25
384,1,2020-06-25 09:14:42.233,2901,152
385,1,2020-06-25 09:14:42.233,2914,204
386,1,2020-06-25 09:14:43.234,2875,239
387,1,2020-06-25 09:14:43.234,2890,282
388,1,2020-06-25 09:14:44.233,2873,325
389,1,2020-06-25 09:14:45.233,2871,383
390,1,2020-06-25 09:14:45.233,2892,420
391,1,2020-06-25 09:14:46.233,2860,450
392,1,2020-06-25 09:14:46.233,2897,481
393,1,2020-06-25 09:14:46.233,2865,456
394,1,2020-06-25 09:14:47.233,2862,466
395,1,2020-06-25 09:14:48.234,2874,474
396,1,2020-06-25 09:14:49.234,2836,655
397,1,2020-06-25 09:14:51.233,2980,759
398,1,2020-06-25 09:14:52.234,2985,792
399,1,2020-06-25 09:14:54.234,2984,1008
400,1,2020-06-25 09:14:54.234,2984,1014
401,1,2020-06-25 09:14:56.234,3011,1012
402,1,2020-06-25 09:14:58.234,3056,1129
403,1,2020-06-25 09:15:04.234,2946,1118
404,1,2020-06-25 09:15:06.234,3053,1133
405,1,2020-06-25 09:15:26.234,3271,1085
406,1,2020-06-25 09:15:27.234,3286,1109
407,1,2020-06-25 09:15:31.234,3368,1214
408,1,2020-06-25 09:15:31.234,3451,1185
409,1,2020-06-25 09:15:32.234,3487,1168
410,1,2020-06-25 09:15:35.234,3536,1107
411,1,2020-06-25 09:15:35.234,3543,1141
412,1,2020-06-25 09:15:46.234,3534,1227
413,1,2020-06-25 09:15:54.233,3690,1116
414,1,2020-06-25 09:15:55.234,3559,1035
415,1,2020-06-25 09:15:56.233,3743,1050
416,1,2020-06-25 09:15:57.234,3497,1053
417,1,2020-06-25 09:15:57.234,3530,1039
418,1,2020-06-25 09:15:58.234,3460,1078
419,1,2020-06-25 09:15:59.233,3373,1103
420,1,2020-06-25 09:16:00.234,3343,1157
421,1,2020-06-25 09:16:01.233,3343,1188
422,1,2020-06-25 09:16:04.234,3182,1069
423,1,2020-06-25 09:16:10.233,3281,1132
424,1,2020-06-25 09:16:11.234,3269,1203
425,1,2020-06-25 09:16:19.233,3146,1797
426,1,2020-06-25 09:17:23.234,2826,2655
427,1,2020-06-25 09:17:23.234,2848,2734
428,1,2020-06-25 09:17:27.233,2523,2875
429,1,2020-06-25 09:17:27.233,2510,2870
430,1,2020-06-25 09:17:27.233,2486,2845
431,1,2020-06-25 09:17:50.234,1767,2593
432,1,2020-06-25 09:17:51.234,1717,2528
433,1,2020-06-25 09:18:06.232,1590,2897
435,1,2020-06-25 09:18:10.232,1287,3001
438,1,2020-06-25 09:18:14.232,876,2990
439,1,2020-06-25 09:18:14.232,846,3005
442,1,2020-06-25 09:18:16.232,687,2996
443,1,2020-06-25 09:18:18.232,643,2900
444,1,2020-06-25 09:18:19.232,660,2897
446,1,2020-06-25 09:18:29.232,681,2924
448,1,2020-06-25 09:18:32.232,629,2914
449,1,2020-06-25 09:18:32.232,639,2884
450,1,2020-06-25 09:18:33.232,603,2941
451,1,2020-06-25 09:18:34.232,621,3000
452,1,2020-06-25 09:18:34.232,584,2888
453,1,2020-06-25 09:18:35.232,512,2879
460,1,2020-06-25 09:18:38.232,119,2729
461,1,2020-06-25 09:18:39.232,45,2661
462,1,2020-06-25 09:18:39.232,-77,2520
463,1,2020-06-25 09:18:40.232,-123,2486
464,1,2020-06-25 09:18:40.232,-149,2380
465,1,2020-06-25 09:18:41.232,-113,2399
466,1,2020-06-25 09:18:41.232,-112,2375
467,1,2020-06-25 09:18:41.232,-142,2343
468,1,2020-06-25 09:18:41.232,-127,2309
469,1,2020-06-25 09:18:42.232,110,2140
470,1,2020-06-25 09:18:43.232,146,2112
471,1,2020-06-25 09:18:43.232,15,2060
472,1,2020-06-25 09:18:43.232,-168,2062
473,1,2020-06-25 09:18:44.232,93,1973
474,1,2020-06-25 09:18:44.232,180,1858
475,1,2020-06-25 09:18:45.232,123,1849
476,1,2020-06-25 09:18:47.232,190,1647
477,1,2020-06-25 09:18:47.232,86,1644
478,1,2020-06-25 09:18:48.232,180,1551
479,1,2020-06-25 09:18:48.232,198,1500
480,1,2020-06-25 09:18:49.232,197,1430
481,1,2020-06-25 09:18:49.232,410,1151
482,1,2020-06-25 09:18:51.232,509,1338
483,1,2020-06-25 09:18:51.232,506,1319
484,1,2020-06-25 09:18:52.232,572,1356
485,1,2020-06-25 09:18:54.232,737,1301
486,1,2020-06-25 09:18:54.232,877,1257
487,1,2020-06-25 09:18:54.232,840,1347
488,1,2020-06-25 09:18:55.232,891,1346
489,1,2020-06-25 09:18:55.232,946,1312
490,1,2020-06-25 09:18:55.232,966,1388
491,1,2020-06-25 09:18:56.232,1001,1454
492,1,2020-06-25 09:18:57.232,1092,1359
493,1,2020-06-25 09:18:57.232,1115,1363
494,1,2020-06-25 09:19:14.232,1806,554
495,1,2020-06-25 09:19:21.232,1683,402
496,1,2020-06-25 09:19:22.231,1625,417
497,1,2020-06-25 09:19:39.232,1984,258
498,1,2020-06-25 09:19:40.232,1901,303
499,1,2020-06-25 09:19:41.232,1946,301
500,1,2020-06-25 09:19:42.232,1966,322
501,1,2020-06-25 09:19:57.232,1671,255
502,1,2020-06-25 09:19:58.232,1648,191
503,1,2020-06-25 09:19:59.232,1552,179
504,1,2020-06-25 09:19:59.232,1547,170
505,1,2020-06-25 09:20:00.232,1456,180
506,1,2020-06-25 09:20:00.232,1507,182
507,1,2020-06-25 09:20:01.232,1421,247
508,1,2020-06-25 09:20:01.232,1483,211
509,1,2020-06-25 09:20:01.232,1455,221
510,1,2020-06-25 09:20:13.232,1289,157
511,1,2020-06-25 09:20:15.232,1314,149
512,1,2020-06-25 09:20:25.232,1390,-106
513,1,2020-06-25 09:20:55.232,1405,-272
514,1,2020-06-25 09:21:03.232,1319,-80
515,1,2020-06-25 09:21:04.232,1352,-273
516,1,2020-06-25 09:21:04.232,1339,-131
517,1,2020-06-25 09:21:05.232,1327,-125
518,1,2020-06-25 09:21:06.232,1375,-94
519,1,2020-06-25 09:21:08.232,1315,-179
520,1,2020-06-25 09:21:09.232,1375,-141
521,1,2020-06-25 09:21:10.232,1342,-145
522,1,2020-06-25 09:21:10.232,1314,-158
523,1,2020-06-25 09:21:12.232,1336,-186
524,1,2020-06-25 09:21:12.232,1318,-192
525,1,2020-06-25 09:21:13.232,1324,-188
526,1,2020-06-25 09:21:14.232,1344,-162
527,1,2020-06-25 09:21:14.232,1328,-200
528,1,2020-06-25 09:21:15.232,1320,-190
529,1,2020-06-25 09:21:16.232,1319,-220
530,1,2020-06-25 09:21:17.232,1283,-163
531,1,2020-06-25 09:21:18.232,1346,-196
532,1,2020-06-25 09:21:19.232,1324,-189
533,1,2020-06-25 09:21:20.232,1316,-190
534,1,2020-06-25 09:21:30.232,1347,-201
535,1,2020-06-25 09:21:40.232,1356,-194
536,1,2020-06-25 09:21:50.232,1344,-173
537,1,2020-06-25 09:22:09.232,1338,-188
538,1,2020-06-25 09:22:19.232,1341,-212
539,1,2020-06-25 09:22:28.232,1336,-192
540,1,2020-06-25 09:22:38.232,1335,-164
541,1,2020-06-25 09:22:48.232,1321,-181
542,1,2020-06-25 09:22:57.232,1309,-185
543,1,2020-06-25 09:23:07.232,1350,-188
544,1,2020-06-25 09:23:16.232,1317,-181
545,1,2020-06-25 09:23:26.232,1354,-191
546,1,2020-06-25 09:23:45.232,1315,-193
547,1,2020-06-25 09:23:55.232,1309,-185
548,1,2020-06-25 09:24:04.232,1308,-200
549,1,2020-06-25 09:24:14.232,1354,-208
550,1,2020-06-25 09:24:24.232,1353,-198
551,1,2020-06-25 09:24:33.232,1387,-212
552,1,2020-06-25 09:24:43.232,1354,-198
553,1,2020-06-25 09:24:52.232,1460,-165
554,1,2020-06-25 09:25:02.232,1306,-191
555,1,2020-06-25 09:25:21.232,1337,-224
556,1,2020-06-25 09:25:31.232,1359,-196
557,1,2020-06-25 09:25:40.232,1348,-204
558,1,2020-06-25 09:25:50.232,1355,-204
559,1,2020-06-25 09:25:59.232,1362,-198
560,1,2020-06-25 09:26:09.232,1359,-216
561,1,2020-06-25 09:26:19.232,1340,-185
562,1,2020-06-25 09:26:29.232,1332,-166
563,1,2020-06-25 09:26:38.232,1340,-191
564,1,2020-06-25 09:26:48.234,1482,-157
565,1,2020-06-25 09:27:07.232,1338,-183
566,1,2020-06-25 09:27:17.232,1365,-148
567,1,2020-06-25 09:27:46.232,1342,-180
568,1,2020-06-25 09:27:56.232,1346,-177
569,1,2020-06-25 09:28:15.232,1315,-206
570,1,2020-06-25 09:28:18.232,1344,-178
571,1,2020-06-25 09:28:18.232,1341,-168
572,1,2020-06-25 09:28:19.232,1315,-234
573,1,2020-06-25 09:28:20.232,1321,-188
574,1,2020-06-25 09:28:30.232,1358,-221
575,1,2020-06-25 09:28:40.232,1342,-189
576,1,2020-06-25 09:28:44.232,1313,-206
577,1,2020-06-25 09:28:45.232,1349,-184
578,1,2020-06-25 09:28:46.232,1342,-192
579,1,2020-06-25 09:28:47.232,1338,-170
580,1,2020-06-25 09:29:06.232,1363,-198
581,1,2020-06-25 09:29:16.232,1362,-193
582,1,2020-06-25 09:29:26.232,1356,-213
583,1,2020-06-25 09:29:36.232,1370,-195
584,1,2020-06-25 09:29:55.232,1358,-210
585,1,2020-06-25 09:30:05.232,1376,-173
586,1,2020-06-25 09:30:14.232,1382,-223
587,1,2020-06-25 09:30:24.232,1356,-201
588,1,2020-06-25 09:30:33.232,1354,-204
589,1,2020-06-25 09:30:43.232,1358,-201
590,1,2020-06-25 09:30:51.232,1356,-206
591,1,2020-06-25 09:30:52.228,1347,-215
592,1,2020-06-25 09:30:52.228,1339,-190
593,1,2020-06-25 09:30:53.232,1339,-188
594,1,2020-06-25 09:30:54.232,1337,-189
595,1,2020-06-25 09:30:55.232,1351,-198
596,1,2020-06-25 09:30:56.232,1350,-194
597,1,2020-06-25 09:31:06.232,1354,-193
598,1,2020-06-25 09:31:16.232,1344,-176
599,1,2020-06-25 09:31:25.232,1351,-201
600,1,2020-06-25 09:31:35.232,1348,-201
601,1,2020-06-25 09:31:44.232,1303,-212
602,1,2020-06-25 09:31:54.232,1293,-207
603,1,2020-06-25 09:32:03.232,1299,-209
604,1,2020-06-25 09:32:13.232,1359,-207
605,1,2020-06-25 09:32:22.232,1357,-220
606,1,2020-06-25 09:32:32.232,1353,-214
607,1,2020-06-25 09:32:42.232,1352,-193
608,1,2020-06-25 09:32:51.232,1358,-205
609,1,2020-06-25 09:33:01.232,1352,-198
610,1,2020-06-25 09:33:11.232,1354,-206
611,1,2020-06-25 09:33:20.232,1353,-208
612,1,2020-06-25 09:33:30.232,1336,-192
613,1,2020-06-25 09:33:39.232,1351,-207
614,1,2020-06-25 09:33:58.232,1353,-212
615,1,2020-06-25 09:34:08.232,1335,-186
616,1,2020-06-25 09:34:17.232,1352,-209
617,1,2020-06-25 09:34:27.232,1354,-204
618,1,2020-06-25 09:34:36.232,1351,-200
619,1,2020-06-25 09:34:46.232,1353,-199
620,1,2020-06-25 09:34:56.232,1341,-197
621,1,2020-06-25 09:35:06.232,1339,-188
622,1,2020-06-25 09:35:15.232,1360,-212
623,1,2020-06-25 09:35:25.232,1356,-222
624,1,2020-06-25 09:35:34.232,1364,-187
625,1,2020-06-25 09:35:44.232,1337,-194
626,1,2020-06-25 09:35:53.232,1339,-195
627,1,2020-06-25 09:36:03.232,1333,-187
628,1,2020-06-25 09:36:13.232,1337,-186
629,1,2020-06-25 09:36:22.232,1337,-195
630,1,2020-06-25 09:36:32.232,1335,-172
631,1,2020-06-25 09:36:41.232,1343,-184
632,1,2020-06-25 09:36:49.232,1347,-188
633,1,2020-06-25 09:36:49.232,1340,-187
634,1,2020-06-25 09:36:50.232,1325,-132
635,1,2020-06-25 09:36:51.232,1341,-190
636,1,2020-06-25 09:36:52.232,1339,-202
637,1,2020-06-25 09:37:02.232,1333,-191
638,1,2020-06-25 09:37:12.232,1378,-168
639,1,2020-06-25 09:37:21.232,1343,-203
