node_id,timestamp,x,y
1,2020-06-25 16:23:47.645,1554,-338
1,2020-06-25 16:23:57.645,1545,-318
1,2020-06-25 16:24:07.645,1516,-133
1,2020-06-25 16:24:16.645,1528,-309
1,2020-06-25 16:24:26.645,1550,-320
1,2020-06-25 16:24:36.645,1593,-354
1,2020-06-25 16:24:45.645,1492,-153
1,2020-06-25 16:24:55.645,1555,-315
1,2020-06-25 16:25:04.645,1464,-137
1,2020-06-25 16:25:14.646,1514,-126
1,2020-06-25 16:25:24.645,1471,-145
1,2020-06-25 16:25:33.645,1534,-302
1,2020-06-25 16:25:43.645,1485,-172
1,2020-06-25 16:25:53.645,1568,-307
1,2020-06-25 16:26:02.645,1514,-282
1,2020-06-25 16:26:12.645,1547,-323
1,2020-06-25 16:26:22.645,1528,-297
1,2020-06-25 16:26:31.645,1487,-164
1,2020-06-25 16:26:41.645,1482,-147
1,2020-06-25 16:26:51.645,1542,-299
1,2020-06-25 16:27:00.645,1521,-291
1,2020-06-25 16:27:10.645,1554,-326
1,2020-06-25 16:27:20.645,1549,-327
1,2020-06-25 16:27:29.645,1515,-135
1,2020-06-25 16:27:39.645,1516,-262
1,2020-06-25 16:27:48.645,1497,-255
1,2020-06-25 16:27:58.645,1465,-149
1,2020-06-25 16:28:07.645,1546,-310
1,2020-06-25 16:28:26.645,1473,-147
1,2020-06-25 16:28:36.645,1533,-285
1,2020-06-25 16:28:46.645,1537,-285
1,2020-06-25 16:28:56.645,1513,-258
1,2020-06-25 16:29:25.645,1471,-139
1,2020-06-25 16:29:34.645,1472,-148
1,2020-06-25 16:29:44.645,1538,-256
1,2020-06-25 16:29:53.645,1475,-148
1,2020-06-25 16:30:03.645,1547,-311
1,2020-06-25 16:30:12.644,1558,-267
1,2020-06-25 16:30:22.645,1581,-266
1,2020-06-25 16:30:32.645,1542,-312
1,2020-06-25 16:30:41.645,1539,-295
1,2020-06-25 16:30:51.645,1347,18
1,2020-06-25 16:31:01.642,1562,-302
1,2020-06-25 16:31:10.645,1546,-315
1,2020-06-25 16:31:20.645,1484,-159
1,2020-06-25 16:31:29.645,1519,-150
1,2020-06-25 16:31:39.645,1587,-323
1,2020-06-25 16:31:49.645,1543,-313
1,2020-06-25 16:31:58.645,1552,-334
1,2020-06-25 16:32:08.645,1538,-337
1,2020-06-25 16:32:17.644,1473,-120
1,2020-06-25 16:32:27.645,1547,-320
1,2020-06-25 16:32:36.645,1540,-309
1,2020-06-25 16:32:46.645,1553,-330
1,2020-06-25 16:32:55.645,1548,-311
1,2020-06-25 16:33:05.645,1464,-127
1,2020-06-25 16:33:15.646,1477,-139
1,2020-06-25 16:33:24.645,1484,-167
1,2020-06-25 16:33:34.645,1471,-140
1,2020-06-25 16:33:44.645,1513,-143
1,2020-06-25 16:33:53.645,1480,-161
1,2020-06-25 16:34:03.645,1477,-164
1,2020-06-25 16:34:22.645,1468,-140
1,2020-06-25 16:34:32.645,1557,-319
1,2020-06-25 16:34:42.645,1541,-317
1,2020-06-25 16:34:52.645,1551,-329
1,2020-06-25 16:35:01.645,1551,-317
1,2020-06-25 16:35:11.645,1540,-309
1,2020-06-25 16:35:21.645,1532,-305
1,2020-06-25 16:35:30.645,1475,-147
1,2020-06-25 16:35:40.645,1545,-312
1,2020-06-25 16:35:50.645,1560,-321
1,2020-06-25 16:36:00.645,1566,-338
1,2020-06-25 16:36:09.645,1482,-182
1,2020-06-25 16:36:19.645,1537,-305
1,2020-06-25 16:36:28.645,1470,-144
1,2020-06-25 16:36:38.645,1549,-319
1,2020-06-25 16:36:47.645,1478,-140
1,2020-06-25 16:36:57.645,1543,-317
1,2020-06-25 16:37:07.645,1480,-179
1,2020-06-25 16:37:17.645,1540,-310
1,2020-06-25 16:37:36.645,1547,-321
1,2020-06-25 16:37:46.645,1487,-167
1,2020-06-25 16:37:56.645,1546,-311
1,2020-06-25 16:38:06.645,1481,-181
1,2020-06-25 16:38:15.645,1481,-136
1,2020-06-25 16:38:25.645,1544,-273
1,2020-06-25 16:38:35.645,1499,-181
1,2020-06-25 16:38:44.645,1555,-325
1,2020-06-25 16:38:54.645,1551,-337
1,2020-06-25 16:39:04.645,1552,-322
1,2020-06-25 16:39:14.645,1540,-317
1,2020-06-25 16:39:23.645,1539,-294
1,2020-06-25 16:39:32.645,1551,-325
1,2020-06-25 16:39:42.645,1468,-148
1,2020-06-25 16:39:52.645,1567,-331
1,2020-06-25 16:40:02.645,1493,-172
1,2020-06-25 16:40:11.645,1459,-127
1,2020-06-25 16:40:21.645,1539,-300
1,2020-06-25 16:40:30.645,1480,-141
1,2020-06-25 16:40:40.645,1525,-285
1,2020-06-25 16:40:49.646,1542,-322
1,2020-06-25 16:40:59.645,1483,-155
1,2020-06-25 16:41:08.645,1538,-311
1,2020-06-25 16:41:18.645,1482,-163
1,2020-06-25 16:41:27.645,1474,-135
1,2020-06-25 16:41:37.645,1519,-286
1,2020-06-25 16:41:47.645,1536,-313
1,2020-06-25 16:41:56.645,1547,-325
1,2020-06-25 16:42:06.645,1539,-318
1,2020-06-25 16:42:15.645,1554,-332
1,2020-06-25 16:42:25.645,1569,-301
1,2020-06-25 16:42:35.645,1552,-326
1,2020-06-25 16:42:44.645,1549,-322
1,2020-06-25 16:42:54.645,1536,-306
1,2020-06-25 16:43:03.645,1537,-308
1,2020-06-25 16:43:13.645,1552,-247
1,2020-06-25 16:43:32.645,1477,-146
1,2020-06-25 16:43:42.645,1539,-316
1,2020-06-25 16:43:51.645,1476,-149
1,2020-06-25 16:44:01.645,1574,-306
1,2020-06-25 16:44:11.645,1471,-131
1,2020-06-25 16:44:30.644,1559,-326
1,2020-06-25 16:44:40.645,1508,-124
1,2020-06-25 16:44:50.645,1477,-151
1,2020-06-25 16:44:59.645,1465,-231
1,2020-06-25 16:45:09.645,1480,-247
1,2020-06-25 16:45:18.645,1552,-315
1,2020-06-25 16:45:28.645,1472,-147
1,2020-06-25 16:45:38.645,1554,-333
1,2020-06-25 16:45:47.645,1468,-137
1,2020-06-25 16:45:57.645,1497,-129
1,2020-06-25 16:46:07.645,1541,-304
1,2020-06-25 16:46:16.645,1481,-157
1,2020-06-25 16:46:26.645,1535,-284
1,2020-06-25 16:46:36.645,1463,-138
1,2020-06-25 16:46:45.645,1545,-319
1,2020-06-25 16:46:55.645,1481,-149
1,2020-06-25 16:47:14.645,1548,-325
1,2020-06-25 16:47:33.645,1549,-314
1,2020-06-25 16:47:43.645,1461,-126
1,2020-06-25 16:47:52.645,1552,-314
1,2020-06-25 16:48:02.645,1485,-131
1,2020-06-25 16:48:11.645,1475,-134
1,2020-06-25 16:48:21.645,1486,-146
1,2020-06-25 16:48:31.645,1554,-331
1,2020-06-25 16:48:40.645,1534,-310
1,2020-06-25 16:48:50.645,1541,-299
1,2020-06-25 16:48:59.645,1477,-141
1,2020-06-25 16:49:09.645,1464,-139
1,2020-06-25 16:49:19.645,1541,-335
1,2020-06-25 16:49:28.645,1543,-310
1,2020-06-25 16:49:38.645,1472,-144
1,2020-06-25 16:49:57.645,1546,-303
1,2020-06-25 16:50:07.645,1519,-153
1,2020-06-25 16:50:16.645,1531,-288
1,2020-06-25 16:50:26.645,1478,-157
1,2020-06-25 16:50:36.645,1482,-157
1,2020-06-25 16:50:45.645,1539,-302
1,2020-06-25 16:50:55.645,1467,-168
1,2020-06-25 16:51:05.645,1540,-312
1,2020-06-25 16:51:15.645,1477,-139
1,2020-06-25 16:51:24.645,1535,-307
1,2020-06-25 16:51:34.645,1541,-318
1,2020-06-25 16:51:43.645,1540,-315
1,2020-06-25 16:51:53.645,1532,-295
1,2020-06-25 16:52:03.645,1545,-315
1,2020-06-25 16:52:23.645,1567,-296
1,2020-06-25 16:52:32.645,1540,-312
1,2020-06-25 16:52:42.645,1518,-147
1,2020-06-25 16:52:51.645,1542,-345
1,2020-06-25 16:53:01.645,1546,-324
1,2020-06-25 16:53:10.645,1543,-322
1,2020-06-25 16:53:20.645,1514,-299
1,2020-06-25 16:53:30.645,1477,-160
1,2020-06-25 16:53:40.645,1527,-294
1,2020-06-25 16:53:49.645,1539,-309
1,2020-06-25 16:53:59.645,1523,-298
1,2020-06-25 16:54:09.646,1543,-316
1,2020-06-25 16:54:18.646,1481,-155
1,2020-06-25 16:54:28.645,1535,-305
1,2020-06-25 16:54:37.645,1541,-300
1,2020-06-25 16:54:47.645,1574,-331
1,2020-06-25 16:54:57.645,1549,-280
1,2020-06-25 16:55:06.645,1546,-301
1,2020-06-25 16:55:16.645,1552,-326
1,2020-06-25 16:55:25.645,1569,-308
1,2020-06-25 16:55:35.646,1541,-304
1,2020-06-25 16:55:44.646,1540,-317
1,2020-06-25 16:55:54.645,1611,-353
1,2020-06-25 16:56:03.645,1476,-137
1,2020-06-25 16:56:13.646,1542,-310
1,2020-06-25 16:56:22.645,1475,-137
1,2020-06-25 16:56:32.645,1468,-142
1,2020-06-25 16:56:41.645,1459,-132
1,2020-06-25 16:56:51.645,1484,-179
1,2020-06-25 16:57:00.645,1543,-308
1,2020-06-25 16:57:10.645,1542,-319
1,2020-06-25 16:57:19.645,1545,-317
1,2020-06-25 16:57:29.645,1535,-301
1,2020-06-25 16:57:39.645,1537,-312
1,2020-06-25 16:57:48.645,1539,-310
1,2020-06-25 16:58:07.645,1575,-316
1,2020-06-25 16:58:17.645,1550,-333
1,2020-06-25 16:58:27.645,1538,-337
1,2020-06-25 16:58:36.645,1522,-279
1,2020-06-25 16:58:46.645,1506,-220
1,2020-06-25 16:58:55.645,1499,-254
1,2020-06-25 16:59:05.645,1480,-153
1,2020-06-25 16:59:15.645,1484,-141
1,2020-06-25 16:59:34.645,1514,-256
1,2020-06-25 16:59:44.645,1554,-322
1,2020-06-25 16:59:53.645,1541,-300
1,2020-06-25 17:00:03.645,1512,-273
1,2020-06-25 17:00:12.645,1583,-367
1,2020-06-25 17:00:22.645,1571,-383
1,2020-06-25 17:00:32.645,1553,-159
1,2020-06-25 17:00:42.645,1549,-329
1,2020-06-25 17:00:51.645,1571,-340
1,2020-06-25 17:01:01.645,1557,-337
1,2020-06-25 17:01:11.645,1492,-127
1,2020-06-25 17:01:21.645,1593,-297
1,2020-06-25 17:01:30.645,1535,-290
1,2020-06-25 17:01:40.645,1549,-335
1,2020-06-25 17:01:50.645,1535,-308
1,2020-06-25 17:02:00.645,1509,-245
1,2020-06-25 17:02:09.645,1482,-171
1,2020-06-25 17:02:19.645,1528,-269
1,2020-06-25 17:02:29.645,1533,-302
1,2020-06-25 17:02:39.645,1507,-89
1,2020-06-25 17:02:48.645,1536,-295
1,2020-06-25 17:02:58.645,1536,-304
1,2020-06-25 17:03:07.645,1537,-313
1,2020-06-25 17:03:17.645,1475,-237
1,2020-06-25 17:03:27.645,1474,-182
1,2020-06-25 17:03:36.645,1459,-131
1,2020-06-25 17:03:46.645,1555,-281
1,2020-06-25 17:03:55.645,1519,-274
1,2020-06-25 17:04:05.645,1546,-322
1,2020-06-25 17:04:15.645,1532,-291
1,2020-06-25 17:04:24.645,1544,-290
1,2020-06-25 17:04:44.645,1505,-125
1,2020-06-25 17:04:53.645,1549,-336
1,2020-06-25 17:05:03.645,1534,-326
1,2020-06-25 17:05:12.645,1542,-316
1,2020-06-25 17:05:22.645,1558,-327
1,2020-06-25 17:05:31.645,1475,-132
1,2020-06-25 17:05:41.645,1547,-309
1,2020-06-25 17:05:50.645,1539,-311
1,2020-06-25 17:06:00.645,1542,-296
1,2020-06-25 17:06:10.645,1559,-329
1,2020-06-25 17:06:19.645,1331,-5
1,2020-06-25 17:06:29.645,1355,-43
1,2020-06-25 17:06:39.645,1472,-157
1,2020-06-25 17:06:48.645,1513,-130
1,2020-06-25 17:06:58.645,1546,-330
1,2020-06-25 17:07:08.645,1542,-304
1,2020-06-25 17:07:11.645,1559,-338
1,2020-06-25 17:07:11.645,1417,-119
1,2020-06-25 17:07:12.645,1759,-633
1,2020-06-25 17:07:14.645,1505,-254
1,2020-06-25 17:07:15.645,1500,-64
1,2020-06-25 17:07:16.645,1502,138
1,2020-06-25 17:07:21.645,1804,-12
1,2020-06-25 17:07:22.645,1707,-28
1,2020-06-25 17:07:23.645,1778,-71
1,2020-06-25 17:07:24.647,1788,-68
1,2020-06-25 17:07:37.645,1855,-74
1,2020-06-25 17:07:38.645,1895,63
1,2020-06-25 17:07:38.645,1828,87
1,2020-06-25 17:07:38.646,1788,110
1,2020-06-25 17:07:39.645,1716,166
1,2020-06-25 17:07:39.645,1870,123
1,2020-06-25 17:07:40.647,2139,7
1,2020-06-25 17:07:40.647,2216,149
1,2020-06-25 17:07:41.645,2286,122
1,2020-06-25 17:07:41.647,2223,-40
1,2020-06-25 17:07:42.645,2330,154
1,2020-06-25 17:07:42.647,2335,-114
1,2020-06-25 17:07:43.645,2379,132
1,2020-06-25 17:07:44.365,2471,201
1,2020-06-25 17:07:44.365,2467,164
1,2020-06-25 17:07:44.647,2524,190
1,2020-06-25 17:07:45.645,2570,168
1,2020-06-25 17:07:48.647,2845,78
1,2020-06-25 17:07:49.645,2903,4
1,2020-06-25 17:07:49.647,2906,4
1,2020-06-25 17:07:49.648,2936,-68
1,2020-06-25 17:07:50.645,2938,-98
1,2020-06-25 17:07:50.645,2942,-126
1,2020-06-25 17:07:50.646,2950,-172
1,2020-06-25 17:07:51.630,2937,-315
1,2020-06-25 17:07:51.630,2944,-341
1,2020-06-25 17:07:52.647,3054,-992
1,2020-06-25 17:07:55.647,2895,-509
1,2020-06-25 17:07:55.647,2862,-464
1,2020-06-25 17:08:09.646,2816,-347
1,2020-06-25 17:08:19.646,2824,-347
1,2020-06-25 17:08:28.646,2848,-453
1,2020-06-25 17:08:38.646,2837,-327
1,2020-06-25 17:08:48.645,2838,-332
1,2020-06-25 17:08:57.646,2830,-352
1,2020-06-25 17:09:07.647,2827,-333
1,2020-06-25 17:09:17.647,2826,-344
1,2020-06-25 17:09:26.646,2825,-359
1,2020-06-25 17:09:45.646,2838,-328
1,2020-06-25 17:10:05.647,2844,-439
1,2020-06-25 17:10:14.647,2787,-370
1,2020-06-25 17:10:43.645,2824,-354
1,2020-06-25 17:10:52.646,2814,-331
1,2020-06-25 17:10:55.646,2812,-396
1,2020-06-25 17:10:56.647,2872,-327
1,2020-06-25 17:10:57.646,2910,-241
1,2020-06-25 17:10:58.645,2944,-199
1,2020-06-25 17:10:59.646,2957,-193
1,2020-06-25 17:10:59.646,3022,-97
1,2020-06-25 17:11:00.645,3028,-117
1,2020-06-25 17:11:01.646,2971,-182
1,2020-06-25 17:11:01.646,2969,-243
1,2020-06-25 17:11:02.646,2951,-150
1,2020-06-25 17:11:04.646,2966,-185
1,2020-06-25 17:11:05.646,3009,-78
1,2020-06-25 17:11:06.647,2944,-175
1,2020-06-25 17:11:08.647,3016,-122
1,2020-06-25 17:11:09.646,3001,-187
1,2020-06-25 17:11:11.647,2983,-188
1,2020-06-25 17:11:15.646,2980,-187
1,2020-06-25 17:11:15.646,2965,-180
1,2020-06-25 17:11:16.647,2984,-181
1,2020-06-25 17:11:20.647,3052,-60
1,2020-06-25 17:11:20.647,3069,-58
1,2020-06-25 17:11:21.646,3067,-54
1,2020-06-25 17:11:22.646,3068,-47
1,2020-06-25 17:11:25.647,3064,-36
1,2020-06-25 17:11:26.646,3200,45
1,2020-06-25 17:11:27.647,3162,-21
1,2020-06-25 17:11:28.647,3158,-28
1,2020-06-25 17:11:29.646,3172,-4
1,2020-06-25 17:11:31.646,3198,-24
1,2020-06-25 17:11:32.647,3199,-35
1,2020-06-25 17:11:34.647,3543,54
1,2020-06-25 17:11:35.645,3562,-59
1,2020-06-25 17:11:36.647,3584,85
1,2020-06-25 17:11:36.647,3597,89
1,2020-06-25 17:11:36.647,3688,67
1,2020-06-25 17:11:37.647,3610,129
1,2020-06-25 17:11:38.647,3493,320
1,2020-06-25 17:11:38.647,3527,337
1,2020-06-25 17:11:38.647,3546,314
1,2020-06-25 17:11:39.647,3656,326
1,2020-06-25 17:11:40.647,3547,405
1,2020-06-25 17:11:41.647,3621,318
1,2020-06-25 17:11:42.647,3683,302
1,2020-06-25 17:11:56.646,3666,387
1,2020-06-25 17:11:57.646,3600,435
1,2020-06-25 17:12:02.647,3751,405
1,2020-06-25 17:12:05.647,3701,457
1,2020-06-25 17:12:06.647,3695,470
1,2020-06-25 17:12:07.646,3668,452
1,2020-06-25 17:12:08.646,3716,461
1,2020-06-25 17:12:15.647,3581,459
1,2020-06-25 17:12:16.646,3564,467
1,2020-06-25 17:12:16.646,3557,471
1,2020-06-25 17:12:17.646,3465,499
1,2020-06-25 17:12:18.647,3481,542
1,2020-06-25 17:12:19.647,3498,541
1,2020-06-25 17:12:20.646,3488,539
1,2020-06-25 17:12:27.646,3482,510
1,2020-06-25 17:12:27.646,3486,505
1,2020-06-25 17:12:27.647,3496,485
1,2020-06-25 17:12:28.646,3477,438
1,2020-06-25 17:12:28.646,3474,432
1,2020-06-25 17:12:28.646,3481,395
1,2020-06-25 17:12:29.646,3396,318
1,2020-06-25 17:12:30.646,3367,233
1,2020-06-25 17:12:31.647,3342,232
1,2020-06-25 17:12:32.647,3341,288
1,2020-06-25 17:12:33.647,3335,300
1,2020-06-25 17:12:40.645,3542,422
1,2020-06-25 17:12:40.645,3596,414
1,2020-06-25 17:12:41.645,3618,503
1,2020-06-25 17:12:41.645,3597,470
1,2020-06-25 17:12:41.645,3533,376
1,2020-06-25 17:12:51.646,3674,601
1,2020-06-25 17:12:52.647,3607,714
1,2020-06-25 17:12:54.647,3558,891
1,2020-06-25 17:12:55.646,3530,969
1,2020-06-25 17:12:56.647,3617,812
1,2020-06-25 17:12:57.646,3610,904
1,2020-06-25 17:12:58.646,3592,896
1,2020-06-25 17:12:58.646,3573,926
1,2020-06-25 17:12:59.646,3557,953
1,2020-06-25 17:12:59.646,3548,971
1,2020-06-25 17:12:59.646,3550,1014
1,2020-06-25 17:13:00.646,3569,1017
1,2020-06-25 17:13:00.646,3570,1072
1,2020-06-25 17:13:01.646,3593,1183
1,2020-06-25 17:13:01.646,3497,1285
1,2020-06-25 17:13:02.646,3571,1193
1,2020-06-25 17:13:02.646,3581,1278
1,2020-06-25 17:13:03.646,3589,1277
1,2020-06-25 17:13:04.646,3572,1342
1,2020-06-25 17:13:05.647,3607,1385
1,2020-06-25 17:13:06.647,3633,1427
1,2020-06-25 17:13:10.647,3864,1535
1,2020-06-25 17:13:10.647,3633,1486
1,2020-06-25 17:13:11.646,3631,1515
1,2020-06-25 17:13:11.646,3802,1588
1,2020-06-25 17:13:12.647,3678,1596
1,2020-06-25 17:13:13.646,3551,1536
1,2020-06-25 17:13:14.646,3618,1680
1,2020-06-25 17:13:14.646,3614,1683
1,2020-06-25 17:13:15.646,3543,1513
1,2020-06-25 17:13:17.647,3527,1469
1,2020-06-25 17:13:28.646,3513,1615
1,2020-06-25 17:13:34.647,3657,1860
1,2020-06-25 17:13:35.646,3662,1940
1,2020-06-25 17:13:36.647,3765,2137
1,2020-06-25 17:13:37.646,3742,2146
1,2020-06-25 17:13:37.646,3814,2178
1,2020-06-25 17:13:38.645,3814,2236
1,2020-06-25 17:13:40.647,3425,1844
1,2020-06-25 17:13:40.647,3714,2020
1,2020-06-25 17:13:40.647,3469,1910
1,2020-06-25 17:13:43.646,3159,1820
1,2020-06-25 17:13:44.647,3115,1785
1,2020-06-25 17:13:54.646,3006,1848
1,2020-06-25 17:14:03.647,2944,1810
1,2020-06-25 17:14:04.646,2994,1843
1,2020-06-25 17:14:04.646,2973,1621
1,2020-06-25 17:14:04.646,3054,1814
1,2020-06-25 17:14:05.646,3043,1816
1,2020-06-25 17:14:05.646,3042,1812
1,2020-06-25 17:14:06.646,3021,1872
1,2020-06-25 17:14:07.646,2991,1924
1,2020-06-25 17:14:09.646,2969,1971
1,2020-06-25 17:14:10.647,2930,1973
1,2020-06-25 17:14:11.646,2971,1967
1,2020-06-25 17:14:14.646,2921,1983
1,2020-06-25 17:14:15.646,2855,2027
1,2020-06-25 17:14:16.646,2848,2029
1,2020-06-25 17:14:17.646,2848,2096
1,2020-06-25 17:14:18.646,3003,1882
1,2020-06-25 17:14:18.646,2868,2206
1,2020-06-25 17:14:19.646,2889,2269
1,2020-06-25 17:14:21.646,2953,2429
1,2020-06-25 17:14:22.646,2898,2470
1,2020-06-25 17:14:23.646,2962,2550
1,2020-06-25 17:14:23.646,2960,2620
1,2020-06-25 17:14:24.646,2978,2667
1,2020-06-25 17:14:24.646,2968,2689
1,2020-06-25 17:14:25.646,2977,2754
1,2020-06-25 17:14:26.646,2991,2782
1,2020-06-25 17:14:28.646,3200,2865
1,2020-06-25 17:14:28.646,3214,2863
1,2020-06-25 17:14:29.646,3290,2854
1,2020-06-25 17:14:29.646,3314,2876
1,2020-06-25 17:14:30.647,3259,2838
1,2020-06-25 17:14:30.647,3426,2957
1,2020-06-25 17:14:31.647,3442,2932
1,2020-06-25 17:14:32.647,3424,2929
1,2020-06-25 17:14:33.646,3416,2939
1,2020-06-25 17:14:34.646,3434,2933
1,2020-06-25 17:14:48.647,3542,2898
1,2020-06-25 17:14:48.647,3562,2880
1,2020-06-25 17:14:49.646,3626,2862
1,2020-06-25 17:14:50.647,3590,2863
1,2020-06-25 17:14:51.646,3595,2855
1,2020-06-25 17:14:52.647,3591,2867
1,2020-06-25 17:15:02.645,3602,2856
1,2020-06-25 17:15:11.646,3598,2781
1,2020-06-25 17:15:21.646,3606,2787
1,2020-06-25 17:15:21.646,3610,2782
1,2020-06-25 17:15:22.647,3597,2771
1,2020-06-25 17:15:22.647,3593,2756
1,2020-06-25 17:15:23.646,3555,2733
1,2020-06-25 17:15:27.647,3509,2347
1,2020-06-25 17:15:28.647,3512,2259
1,2020-06-25 17:15:29.646,3498,2182
1,2020-06-25 17:15:30.647,3505,2192
1,2020-06-25 17:15:31.646,3501,2185
1,2020-06-25 17:15:36.646,3545,2175
1,2020-06-25 17:15:37.646,3605,2107
1,2020-06-25 17:15:38.646,3632,2144
1,2020-06-25 17:15:39.646,3658,2146
1,2020-06-25 17:15:49.647,3642,2072
1,2020-06-25 17:15:49.647,3638,2015
1,2020-06-25 17:15:50.646,3643,1985
1,2020-06-25 17:15:51.647,3631,1910
1,2020-06-25 17:15:51.647,3601,1904
1,2020-06-25 17:15:51.647,3553,1878
1,2020-06-25 17:15:52.647,3599,1842
1,2020-06-25 17:15:53.646,3591,1826
1,2020-06-25 17:15:54.647,3615,1830
1,2020-06-25 17:16:04.646,3638,1834
1,2020-06-25 17:16:14.647,3628,1831
1,2020-06-25 17:16:17.645,3634,1867
1,2020-06-25 17:16:17.646,3622,1881
1,2020-06-25 17:16:18.647,3699,1876
1,2020-06-25 17:16:18.647,3785,1907
1,2020-06-25 17:16:19.647,3628,1823
1,2020-06-25 17:16:19.647,3598,1818
1,2020-06-25 17:16:20.647,3596,1977
1,2020-06-25 17:16:21.647,3649,2076
1,2020-06-25 17:16:21.647,3610,2104
1,2020-06-25 17:16:21.647,3616,2121
1,2020-06-25 17:16:22.646,3622,2247
1,2020-06-25 17:16:23.647,3627,2264
1,2020-06-25 17:16:23.647,3647,2295
1,2020-06-25 17:16:24.645,3653,2363
1,2020-06-25 17:16:24.647,3641,2428
1,2020-06-25 17:16:25.647,3586,2568
1,2020-06-25 17:16:25.647,3583,2613
1,2020-06-25 17:16:25.647,3647,2603
1,2020-06-25 17:16:26.646,3713,2621
1,2020-06-25 17:16:26.646,3577,2701
1,2020-06-25 17:16:26.646,3707,2808
1,2020-06-25 17:16:26.646,3791,2793
1,2020-06-25 17:16:27.645,3752,2826
1,2020-06-25 17:16:29.646,3557,2652
1,2020-06-25 17:16:30.647,3214,2937
1,2020-06-25 17:16:31.646,2988,2942
1,2020-06-25 17:16:32.646,2975,2916
1,2020-06-25 17:16:33.646,2885,2874
1,2020-06-25 17:16:33.646,2887,2890
1,2020-06-25 17:16:33.646,2868,2884
1,2020-06-25 17:16:34.646,2761,2847
1,2020-06-25 17:16:37.646,2527,2994
1,2020-06-25 17:16:37.646,2440,2851
1,2020-06-25 17:16:38.646,2372,2903
1,2020-06-25 17:16:38.646,2448,2919
1,2020-06-25 17:16:55.647,2316,2935
1,2020-06-25 17:17:13.645,1642,2917
1,2020-06-25 17:17:13.645,1547,2883
1,2020-06-25 17:17:14.645,1558,2930
1,2020-06-25 17:17:14.645,1582,2923
1,2020-06-25 17:17:14.645,1600,2925
1,2020-06-25 17:17:15.645,1605,3030
1,2020-06-25 17:17:17.645,1311,2920
1,2020-06-25 17:17:17.645,1192,2872
1,2020-06-25 17:17:18.645,1215,2922
1,2020-06-25 17:17:21.645,980,2962
1,2020-06-25 17:17:21.645,936,2888
1,2020-06-25 17:17:22.645,857,2898
1,2020-06-25 17:17:26.645,588,2925
1,2020-06-25 17:17:26.645,493,2877
1,2020-06-25 17:17:43.645,361,2903
1,2020-06-25 17:17:44.645,343,2974
1,2020-06-25 17:17:44.645,399,2936
1,2020-06-25 17:17:45.645,383,3023
1,2020-06-25 17:17:46.645,323,3003
1,2020-06-25 17:17:47.645,218,2969
1,2020-06-25 17:17:48.645,84,3014
1,2020-06-25 17:17:48.645,197,2815
1,2020-06-25 17:17:48.645,205,2793
1,2020-06-25 17:17:49.645,178,2734
1,2020-06-25 17:17:50.645,136,2718
1,2020-06-25 17:17:50.645,42,2653
1,2020-06-25 17:17:51.645,146,2584
1,2020-06-25 17:17:52.645,100,2512
1,2020-06-25 17:17:52.645,83,2418
1,2020-06-25 17:17:52.645,67,2403
1,2020-06-25 17:17:52.645,23,2273
1,2020-06-25 17:17:53.645,-140,2372
1,2020-06-25 17:17:54.645,213,2354
1,2020-06-25 17:17:54.645,136,2163
1,2020-06-25 17:17:55.645,200,2185
1,2020-06-25 17:17:55.645,189,2164
1,2020-06-25 17:17:56.645,204,2116
1,2020-06-25 17:17:57.645,-268,2263
1,2020-06-25 17:17:58.645,181,2101
1,2020-06-25 17:18:08.645,-169,2234
1,2020-06-25 17:18:18.645,-190,2248
1,2020-06-25 17:18:19.645,171,2079
1,2020-06-25 17:18:20.645,-207,2185
1,2020-06-25 17:18:22.645,-253,2220
1,2020-06-25 17:18:30.645,228,1910
1,2020-06-25 17:18:31.645,-143,1972
1,2020-06-25 17:18:31.645,232,1818
1,2020-06-25 17:18:32.645,277,1963
1,2020-06-25 17:18:32.645,291,1978
1,2020-06-25 17:18:33.645,268,1846
1,2020-06-25 17:18:35.645,280,1870
1,2020-06-25 17:18:43.645,234,1749
1,2020-06-25 17:18:44.645,268,1680
1,2020-06-25 17:18:44.645,246,1660
1,2020-06-25 17:18:45.645,258,1608
1,2020-06-25 17:18:45.645,259,1536
1,2020-06-25 17:18:46.645,262,1472
1,2020-06-25 17:18:47.645,261,1483
1,2020-06-25 17:18:47.645,282,1414
1,2020-06-25 17:18:47.645,276,1364
1,2020-06-25 17:18:48.645,313,1408
1,2020-06-25 17:18:49.645,407,948
1,2020-06-25 17:18:49.645,488,1353
1,2020-06-25 17:18:50.645,515,1313
1,2020-06-25 17:18:50.645,538,1388
1,2020-06-25 17:18:51.645,585,1390
1,2020-06-25 17:18:51.645,663,1467
1,2020-06-25 17:18:54.645,915,1377
1,2020-06-25 17:18:54.645,906,1396
1,2020-06-25 17:18:55.645,1093,1492
1,2020-06-25 17:18:55.645,990,1418
1,2020-06-25 17:18:56.645,1046,1521
1,2020-06-25 17:18:57.645,1168,1383
1,2020-06-25 17:18:57.645,1310,1468
1,2020-06-25 17:18:58.645,1299,1237
1,2020-06-25 17:18:58.645,1301,1635
1,2020-06-25 17:18:59.645,1325,1307
1,2020-06-25 17:18:59.645,1413,1320
1,2020-06-25 17:19:01.645,1444,1301
1,2020-06-25 17:19:01.645,1488,1146
1,2020-06-25 17:19:02.645,1502,1114
