node_id,timestamp,x,y,x_grid,y_grid,grid_id,dayofweek
1,2024-06-20 18:20:00,2827,-230,38,15,788,3
1,2024-06-20 18:20:00,2918,-201,38,15,788,3
1,2024-06-20 18:20:00,2910,-222,38,15,788,3
1,2024-06-20 18:20:00,2925,-102,39,16,839,3
1,2024-06-20 18:20:00,2912,-93,38,16,838,3
1,2024-06-20 18:20:00,2899,-8,38,17,888,3
1,2024-06-20 18:20:00,2924,9,39,17,889,3
1,2024-06-20 18:20:00,2926,28,39,18,939,3
1,2024-06-20 18:20:00,3010,2,39,17,889,3
1,2024-06-20 18:20:00,3007,-40,39,17,889,3
1,2024-06-20 18:20:00,3070,-21,40,17,890,3
1,2024-06-20 18:20:00,3157,-58,41,17,891,3
1,2024-06-20 18:20:00,3234,-18,42,17,892,3
1,2024-06-20 18:20:00,3334,-54,43,17,893,3
1,2024-06-20 18:20:00,3438,-78,44,17,894,3
1,2024-06-20 18:20:00,3456,-26,44,17,894,3
1,2024-06-20 18:20:00,3524,12,45,17,895,3
1,2024-06-20 18:20:00,3550,37,45,18,945,3
1,2024-06-20 18:20:00,3549,97,45,18,945,3
1,2024-06-20 18:20:00,3510,122,45,18,945,3
1,2024-06-20 18:20:00,3521,343,45,20,1045,3
1,2024-06-20 18:20:00,3535,473,45,22,1145,3
1,2024-06-20 18:20:00,3581,685,45,24,1245,3
1,2024-06-20 18:20:00,3555,696,45,24,1245,3
1,2024-06-20 18:20:00,3604,792,46,25,1296,3
1,2024-06-20 18:20:00,3638,821,46,25,1296,3
1,2024-06-20 18:20:00,3618,831,46,25,1296,3
1,2024-06-20 18:20:00,3560,862,45,25,1295,3
1,2024-06-20 18:20:00,3581,1054,45,27,1395,3
1,2024-06-20 18:20:00,3575,1244,45,29,1495,3
1,2024-06-20 18:20:00,3591,1275,45,29,1495,3
1,2024-06-20 18:20:00,3570,1332,45,30,1545,3
1,2024-06-20 18:20:00,3619,1537,46,31,1596,3
1,2024-06-20 18:20:00,3523,1728,45,33,1695,3
1,2024-06-20 18:20:00,3554,1722,45,33,1695,3
1,2024-06-20 18:20:00,3578,1796,45,34,1745,3
1,2024-06-20 18:20:00,3513,1856,45,34,1745,3
1,2024-06-20 18:20:00,3554,1836,45,34,1745,3
1,2024-06-20 18:20:00,3555,2065,45,36,1845,3
1,2024-06-20 18:21:00,2975,2849,39,43,2189,3
1,2024-06-20 18:21:00,2934,2755,39,43,2189,3
1,2024-06-20 18:21:00,2891,2607,38,41,2088,3
1,2024-06-20 18:21:00,2862,2567,38,41,2088,3
1,2024-06-20 18:21:00,2887,2531,38,41,2088,3
1,2024-06-20 18:21:00,2880,2498,38,40,2038,3
1,2024-06-20 18:21:00,2917,2429,38,40,2038,3
1,2024-06-20 18:21:00,2921,2391,38,39,1988,3
1,2024-06-20 18:21:00,2916,2337,38,39,1988,3
1,2024-06-20 18:21:00,2924,2315,39,39,1989,3
1,2024-06-20 18:21:00,2925,2300,39,38,1939,3
1,2024-06-20 18:21:00,2918,2220,38,38,1938,3
1,2024-06-20 18:21:00,2926,2179,39,37,1889,3
1,2024-06-20 18:21:00,2930,2167,39,37,1889,3
1,2024-06-20 18:21:00,2839,2127,38,37,1888,3
1,2024-06-20 18:21:00,2940,2066,39,36,1839,3
1,2024-06-20 18:21:00,2868,2022,38,36,1838,3
1,2024-06-20 18:21:00,2898,1895,38,35,1788,3
1,2024-06-20 18:21:00,2922,1845,38,34,1738,3
1,2024-06-20 18:21:00,2967,1594,39,32,1639,3
1,2024-06-20 18:21:00,2966,1579,39,32,1639,3
1,2024-06-20 18:21:00,2954,1558,39,32,1639,3
1,2024-06-20 18:21:00,2874,1526,38,31,1588,3
1,2024-06-20 18:21:00,2857,1435,38,30,1538,3
1,2024-06-20 18:21:00,2824,1428,37,30,1537,3
1,2024-06-20 18:21:00,2731,1420,37,30,1537,3
1,2024-06-20 18:21:00,2480,1373,34,30,1534,3
1,2024-06-20 18:21:00,1912,1410,28,30,1528,3
1,2024-06-20 18:21:00,1600,1331,25,30,1525,3
1,2024-06-20 18:21:00,1504,1463,24,31,1574,3
1,2024-06-20 18:21:00,1416,1405,23,30,1523,3
1,2024-06-20 18:21:00,1385,1570,23,32,1623,3
1,2024-06-20 18:21:00,1265,1462,21,31,1571,3
1,2024-06-20 18:22:00,330,1370,12,30,1512,3
1,2024-06-20 18:22:00,304,1399,11,30,1511,3
1,2024-06-20 18:22:00,252,1459,11,31,1561,3
1,2024-06-20 18:22:00,105,1824,9,34,1709,3
1,2024-06-20 18:22:00,133,2129,10,37,1860,3
1,2024-06-20 18:22:00,79,2179,9,37,1859,3
1,2024-06-20 18:22:00,254,2034,11,36,1811,3
1,2024-06-20 18:22:00,2,2244,8,38,1908,3
1,2024-06-20 18:22:00,82,2347,9,39,1959,3
1,2024-06-20 18:22:00,713,2805,16,43,2166,3
1,2024-06-20 18:22:00,606,2870,15,44,2215,3
1,2024-06-20 18:22:00,1165,2675,20,42,2120,3
1,2024-06-20 18:22:00,1129,2236,20,38,1920,3
1,2024-06-20 18:22:00,1193,2163,21,37,1871,3
1,2024-06-20 18:22:00,1139,2142,20,37,1870,3
1,2024-06-20 18:22:00,1207,1976,21,35,1771,3
1,2024-06-20 18:22:00,1178,1947,21,35,1771,3
1,2024-06-20 18:22:00,1207,1878,21,35,1771,3
1,2024-06-20 18:22:00,1216,1848,21,34,1721,3
1,2024-06-20 18:22:00,1268,1781,21,34,1721,3
1,2024-06-20 18:22:00,1190,1781,21,34,1721,3
1,2024-06-20 18:22:00,1021,1384,19,30,1519,3
1,2024-06-20 18:22:00,967,1470,18,31,1568,3
1,2024-06-20 18:22:00,939,1392,18,30,1518,3
1,2024-06-20 18:22:00,861,1435,17,30,1517,3
1,2024-06-20 18:22:00,744,1370,16,30,1516,3
1,2024-06-20 18:22:00,717,1437,16,31,1566,3
1,2024-06-20 18:22:00,635,1429,15,30,1515,3
1,2024-06-20 18:23:00,565,1429,14,30,1514,3
1,2024-06-20 18:23:00,535,1431,14,30,1514,3
1,2024-06-20 18:23:00,528,1425,14,30,1514,3
1,2024-06-20 18:23:00,518,1450,14,31,1564,3
1,2024-06-20 18:23:00,174,1263,10,29,1460,3
1,2024-06-20 18:23:00,276,1284,11,29,1461,3
1,2024-06-20 18:23:00,201,1191,10,28,1410,3
1,2024-06-20 18:23:00,206,1059,10,27,1360,3
1,2024-06-20 18:23:00,205,965,10,26,1310,3
1,2024-06-20 18:23:00,158,868,10,25,1260,3
1,2024-06-20 18:23:00,176,914,10,26,1310,3
1,2024-06-20 18:23:00,542,164,14,19,964,3
1,2024-06-20 18:23:00,566,76,14,18,914,3
1,2024-06-20 18:23:00,569,72,14,18,914,3
1,2024-06-20 18:23:00,1411,216,23,19,973,3
1,2024-06-20 18:23:00,969,-107,18,16,818,3
1,2024-06-20 18:23:00,1226,163,21,19,971,3
1,2024-06-20 18:23:00,1190,272,21,20,1021,3
1,2024-06-20 18:23:00,1196,270,21,20,1021,3
1,2024-06-20 18:23:00,1275,366,22,21,1072,3
1,2024-06-20 18:23:00,1232,331,21,20,1021,3
1,2024-06-20 18:23:00,1168,399,20,21,1070,3
1,2024-06-20 18:23:00,1160,401,20,21,1070,3
1,2024-06-20 18:23:00,1245,430,21,21,1071,3
1,2024-06-20 18:23:00,1280,400,22,21,1072,3
1,2024-06-20 18:23:00,1157,386,20,21,1070,3
1,2024-06-20 18:24:00,1147,380,20,21,1070,3
1,2024-06-20 18:24:00,1301,431,22,21,1072,3
1,2024-06-20 18:24:00,1274,425,21,21,1071,3
1,2024-06-20 18:24:00,1212,401,21,21,1071,3
1,2024-06-20 18:24:00,1168,397,20,21,1070,3
1,2024-06-20 18:25:00,1201,397,21,21,1071,3
1,2024-06-20 18:25:00,1152,388,20,21,1070,3
1,2024-06-20 18:25:00,1287,431,22,21,1072,3
1,2024-06-20 18:25:00,1204,407,21,21,1071,3
1,2024-06-20 18:25:00,1141,345,20,20,1020,3
1,2024-06-20 18:25:00,1134,369,20,21,1070,3
1,2024-06-20 18:26:00,1150,367,20,21,1070,3
1,2024-06-20 18:26:00,1244,429,21,21,1071,3
1,2024-06-20 18:26:00,1157,390,20,21,1070,3
1,2024-06-20 18:26:00,1138,378,20,21,1070,3
1,2024-06-20 18:26:00,1027,472,19,22,1119,3
1,2024-06-20 18:26:00,1126,516,20,22,1120,3
1,2024-06-20 18:26:00,1188,694,21,24,1221,3
1,2024-06-20 18:26:00,1099,690,20,24,1220,3
1,2024-06-20 18:26:00,1117,908,20,26,1320,3
1,2024-06-20 18:26:00,1120,978,20,26,1320,3
1,2024-06-20 18:26:00,1151,972,20,26,1320,3
1,2024-06-20 18:26:00,1149,992,20,26,1320,3
1,2024-06-20 18:26:00,1141,1012,20,27,1370,3
1,2024-06-20 18:26:00,1140,1028,20,27,1370,3
1,2024-06-20 18:26:00,1140,1085,20,27,1370,3
1,2024-06-20 18:26:00,1159,1193,20,28,1420,3
1,2024-06-20 18:26:00,1144,1239,20,29,1470,3
1,2024-06-20 18:26:00,1143,1284,20,29,1470,3
1,2024-06-20 18:27:00,1407,1391,23,30,1523,3
1,2024-06-20 18:27:00,1460,1551,23,32,1623,3
1,2024-06-20 18:27:00,1542,1429,24,30,1524,3
1,2024-06-20 18:27:00,1561,1398,24,30,1524,3
1,2024-06-20 18:27:00,1682,1377,26,30,1526,3
1,2024-06-20 18:27:00,1693,1337,26,30,1526,3
1,2024-06-20 18:27:00,1624,1414,25,30,1525,3
1,2024-06-20 18:27:00,1697,1417,26,30,1526,3
1,2024-06-20 18:27:00,1808,1359,27,30,1527,3
1,2024-06-20 18:27:00,2463,1411,34,30,1534,3
1,2024-06-20 18:27:00,2572,1336,35,30,1535,3
1,2024-06-20 18:27:00,2570,1364,35,30,1535,3
1,2024-06-20 18:27:00,2593,1383,35,30,1535,3
1,2024-06-20 18:27:00,2572,1409,35,30,1535,3
1,2024-06-20 18:27:00,2569,1378,35,30,1535,3
1,2024-06-20 18:27:00,2694,1278,36,29,1486,3
1,2024-06-20 18:27:00,2761,1322,37,29,1487,3
1,2024-06-20 18:27:00,2906,1271,38,29,1488,3
1,2024-06-20 18:27:00,3000,1278,39,29,1489,3
1,2024-06-20 18:27:00,3032,1267,40,29,1490,3
1,2024-06-20 18:27:00,3040,1200,40,28,1440,3
1,2024-06-20 18:27:00,3071,1172,40,28,1440,3
1,2024-06-20 18:27:00,3589,1010,45,27,1395,3
1,2024-06-20 18:27:00,3571,936,45,26,1345,3
1,2024-06-20 18:27:00,3543,873,45,25,1295,3
1,2024-06-20 18:27:00,3561,846,45,25,1295,3
1,2024-06-20 18:27:00,3561,760,45,24,1245,3
1,2024-06-20 18:27:00,3529,621,45,23,1195,3
1,2024-06-20 18:27:00,3540,582,45,23,1195,3
1,2024-06-20 18:27:00,3531,413,45,21,1095,3
1,2024-06-20 18:27:00,3536,34,45,18,945,3
1,2024-06-20 18:27:00,3458,-70,44,17,894,3
1,2024-06-20 18:28:00,3294,-51,42,17,892,3
1,2024-06-20 18:28:00,3207,-27,41,17,891,3
1,2024-06-20 18:28:00,3043,-6,40,17,890,3
1,2024-06-20 18:28:00,3002,5,39,17,889,3
1,2024-06-20 18:28:00,2989,0,39,17,889,3
1,2024-06-20 18:28:00,2880,80,38,18,938,3
1,2024-06-20 18:28:00,2873,95,38,18,938,3
1,2024-06-20 18:28:00,2860,228,38,19,988,3
1,2024-06-20 18:28:00,2865,305,38,20,1038,3
1,2024-06-20 18:28:00,2880,362,38,21,1088,3
1,2024-06-20 18:28:00,2862,411,38,21,1088,3
1,2024-06-20 18:28:00,2866,528,38,22,1138,3
1,2024-06-20 18:28:00,2866,623,38,23,1188,3
1,2024-06-20 18:28:00,2885,622,38,23,1188,3
1,2024-06-20 18:28:00,2886,661,38,23,1188,3
1,2024-06-20 18:28:00,2896,672,38,23,1188,3
1,2024-06-20 18:28:00,2900,685,38,24,1238,3
1,2024-06-20 18:28:00,2916,750,38,24,1238,3
1,2024-06-20 18:28:00,2909,782,38,25,1288,3
1,2024-06-20 18:28:00,2931,848,39,25,1289,3
1,2024-06-20 18:28:00,2913,871,38,25,1288,3
1,2024-06-20 18:28:00,2916,889,38,25,1288,3
1,2024-06-20 18:28:00,2912,906,38,26,1338,3
1,2024-06-20 18:28:00,2907,921,38,26,1338,3
1,2024-06-20 18:28:00,2920,965,38,26,1338,3
1,2024-06-20 18:28:00,2908,970,38,26,1338,3
1,2024-06-20 18:28:00,2921,985,38,26,1338,3
1,2024-06-20 18:28:00,2939,1026,39,27,1389,3
1,2024-06-20 18:28:00,2898,1057,38,27,1388,3
1,2024-06-20 18:28:00,2910,1180,38,28,1438,3
1,2024-06-20 18:28:00,2920,1398,38,30,1538,3
1,2024-06-20 18:28:00,2933,1429,39,30,1539,3
1,2024-06-20 18:28:00,2941,1433,39,30,1539,3
1,2024-06-20 18:28:00,2942,1483,39,31,1589,3
1,2024-06-20 18:28:00,2934,1509,39,31,1589,3
1,2024-06-20 18:28:00,2942,1937,39,35,1789,3
1,2024-06-20 18:28:00,2917,2139,38,37,1888,3
1,2024-06-20 18:28:00,2884,2320,38,39,1988,3
1,2024-06-20 18:28:00,2869,2108,38,37,1888,3
1,2024-06-20 18:28:00,2868,2075,38,36,1838,3
1,2024-06-20 18:28:00,2899,2053,38,36,1838,3
1,2024-06-20 18:28:00,2908,1991,38,36,1838,3
1,2024-06-20 18:28:00,2930,1924,39,35,1789,3
1,2024-06-20 18:28:00,2925,1856,39,34,1739,3
1,2024-06-20 18:28:00,2927,1730,39,33,1689,3
1,2024-06-20 18:28:00,2927,1724,39,33,1689,3
1,2024-06-20 18:28:00,2942,1733,39,33,1689,3
1,2024-06-20 18:28:00,2902,1695,38,33,1688,3
1,2024-06-20 18:28:00,2915,1678,38,33,1688,3
1,2024-06-20 18:29:00,2761,1446,37,31,1587,3
1,2024-06-20 18:29:00,2730,1321,37,29,1487,3
1,2024-06-20 18:29:00,2694,1348,36,30,1536,3
1,2024-06-20 18:29:00,2569,1331,35,30,1535,3
1,2024-06-20 18:29:00,2531,1419,34,30,1534,3
1,2024-06-20 18:29:00,2530,1417,34,30,1534,3
1,2024-06-20 18:29:00,2480,1382,34,30,1534,3
1,2024-06-20 18:29:00,2389,1352,33,30,1533,3
1,2024-06-20 18:29:00,2198,1459,31,31,1581,3
1,2024-06-20 18:29:00,2126,1351,30,30,1530,3
1,2024-06-20 18:29:00,2041,1359,29,30,1529,3
1,2024-06-20 18:29:00,2024,1465,29,31,1579,3
1,2024-06-20 18:29:00,1780,1319,27,29,1477,3
1,2024-06-20 18:29:00,1435,1440,23,31,1573,3
1,2024-06-20 18:29:00,1089,1415,20,30,1520,3
1,2024-06-20 18:29:00,670,1444,15,31,1565,3
1,2024-06-20 18:29:00,562,1407,14,30,1514,3
1,2024-06-20 18:29:00,575,1429,14,30,1514,3
1,2024-06-20 18:29:00,448,1267,13,29,1463,3
1,2024-06-20 18:29:00,359,1303,12,29,1462,3
1,2024-06-20 18:29:00,249,1449,11,31,1561,3
1,2024-06-20 18:29:00,270,1451,11,31,1561,3
1,2024-06-20 18:29:00,240,1292,11,29,1461,3
1,2024-06-20 18:29:00,241,1336,11,30,1511,3
1,2024-06-20 18:29:00,240,1327,11,30,1511,3
1,2024-06-20 18:29:00,237,1325,11,29,1461,3
1,2024-06-20 18:29:00,314,1322,12,29,1462,3
1,2024-06-20 18:29:00,283,1334,11,30,1511,3
1,2024-06-20 18:30:00,227,958,11,26,1311,3
1,2024-06-20 18:30:00,504,215,14,19,964,3
1,2024-06-20 18:30:00,600,191,15,19,965,3
1,2024-06-20 18:30:00,623,218,15,19,965,3
1,2024-06-20 18:30:00,680,273,15,20,1015,3
1,2024-06-20 18:30:00,753,281,16,20,1016,3
1,2024-06-20 18:30:00,737,273,16,20,1016,3
1,2024-06-20 18:30:00,953,89,18,18,918,3
1,2024-06-20 18:30:00,1021,61,19,18,919,3
1,2024-06-20 18:30:00,1366,142,22,19,972,3
1,2024-06-20 18:30:00,1395,138,23,19,973,3
1,2024-06-20 18:31:00,1518,144,24,19,974,3
1,2024-06-20 18:31:00,1698,111,26,18,926,3
1,2024-06-20 18:31:00,1693,112,26,18,926,3
1,2024-06-20 18:31:00,2062,171,30,19,980,3
1,2024-06-20 18:31:00,2223,176,31,19,981,3
1,2024-06-20 18:31:00,2343,134,33,19,983,3
1,2024-06-20 18:31:00,2331,85,32,18,932,3
1,2024-06-20 18:31:00,2339,99,32,18,932,3
1,2024-06-20 18:31:00,2363,159,33,19,983,3
1,2024-06-20 18:31:00,2376,162,33,19,983,3
1,2024-06-20 18:32:00,2383,167,33,19,983,3
1,2024-06-20 18:32:00,2359,182,33,19,983,3
1,2024-06-20 18:32:00,2388,166,33,19,983,3
1,2024-06-20 18:32:00,2424,135,33,19,983,3
1,2024-06-20 18:32:00,2361,70,33,18,933,3
1,2024-06-20 18:33:00,2895,-95,38,16,838,3
1,2024-06-20 18:33:00,2936,-172,39,16,839,3
1,2024-06-20 18:33:00,2897,-248,38,15,788,3
1,2025-06-20 11:00:00,3548,1339,45,30,1545,4
1,2025-06-20 11:00:00,3539,1369,45,30,1545,4
1,2025-06-20 11:00:00,3561,1329,45,30,1545,4
1,2025-06-20 11:00:00,3541,1337,45,30,1545,4
1,2025-06-20 11:00:00,3536,1339,45,30,1545,4
1,2025-06-20 11:00:00,3531,1348,45,30,1545,4
1,2025-06-20 11:00:00,3529,1347,45,30,1545,4
1,2025-06-20 11:01:00,3543,1314,45,29,1495,4
1,2025-06-20 11:01:00,3526,1429,45,30,1545,4
1,2025-06-20 11:01:00,3598,1418,45,30,1545,4
1,2025-06-20 11:01:00,3530,1421,45,30,1545,4
1,2025-06-20 11:01:00,3544,1400,45,30,1545,4
1,2025-06-20 11:01:00,3543,1409,45,30,1545,4
1,2025-06-20 11:01:00,3513,709,45,24,1245,4
1,2025-06-20 11:02:00,3543,86,45,18,945,4
1,2025-06-20 11:02:00,3386,-83,43,17,893,4
1,2025-06-20 11:02:00,3371,-50,43,17,893,4
1,2025-06-20 11:02:00,3382,-21,43,17,893,4
1,2025-06-20 11:02:00,3380,-57,43,17,893,4
1,2025-06-20 11:02:00,3349,-57,43,17,893,4
1,2025-06-20 11:02:00,3369,-56,43,17,893,4
1,2025-06-20 11:02:00,3364,-54,43,17,893,4
1,2025-06-20 11:02:00,3424,-97,44,16,844,4
1,2025-06-20 11:02:00,3363,-56,43,17,893,4
1,2025-06-20 11:02:00,3361,-65,43,17,893,4
1,2025-06-20 11:02:00,3357,-63,43,17,893,4
1,2025-06-20 11:02:00,3356,-60,43,17,893,4
1,2025-06-20 11:02:00,3353,-56,43,17,893,4
1,2025-06-20 11:02:00,3344,-63,43,17,893,4
1,2025-06-20 11:02:00,3356,-56,43,17,893,4
1,2025-06-20 11:02:00,3342,-66,43,17,893,4
1,2025-06-20 11:02:00,3364,-60,43,17,893,4
1,2025-06-20 11:02:00,3357,-62,43,17,893,4
1,2025-06-20 11:02:00,3355,-54,43,17,893,4
1,2025-06-20 11:02:00,3356,-51,43,17,893,4
1,2025-06-20 11:02:00,3358,-56,43,17,893,4
1,2025-06-20 11:02:00,3369,-42,43,17,893,4
1,2025-06-20 11:02:00,3344,-62,43,17,893,4
1,2025-06-20 11:02:00,3356,-54,43,17,893,4
1,2025-06-20 11:02:00,3404,-96,43,16,843,4
1,2025-06-20 11:02:00,3358,-62,43,17,893,4
1,2025-06-20 11:02:00,3362,-64,43,17,893,4
1,2025-06-20 11:02:00,3332,-63,43,17,893,4
1,2025-06-20 11:02:00,3358,-62,43,17,893,4
1,2025-06-20 11:02:00,3367,-67,43,17,893,4
1,2025-06-20 11:02:00,3361,-64,43,17,893,4
1,2025-06-20 11:02:00,3365,-65,43,17,893,4
1,2025-06-20 11:03:00,3365,-52,43,17,893,4
1,2025-06-20 11:03:00,3363,-59,43,17,893,4
1,2025-06-20 11:03:00,3363,-62,43,17,893,4
1,2025-06-20 11:03:00,3346,-72,43,17,893,4
1,2025-06-20 11:03:00,3364,-54,43,17,893,4
1,2025-06-20 11:03:00,3357,-73,43,17,893,4
1,2025-06-20 11:04:00,3366,-73,43,17,893,4
1,2025-06-20 11:04:00,3362,-59,43,17,893,4
1,2025-06-20 11:04:00,3365,-62,43,17,893,4
1,2025-06-20 11:04:00,3364,-67,43,17,893,4
1,2025-06-20 11:04:00,3366,-62,43,17,893,4
1,2025-06-20 11:04:00,3360,-52,43,17,893,4
1,2025-06-20 11:04:00,3366,-61,43,17,893,4
1,2025-06-20 11:05:00,3357,-61,43,17,893,4
1,2025-06-20 11:05:00,3363,-70,43,17,893,4
1,2025-06-20 11:05:00,3364,-60,43,17,893,4
1,2025-06-20 11:05:00,3363,-57,43,17,893,4
1,2025-06-20 11:05:00,3384,-14,43,17,893,4
1,2025-06-20 11:05:00,3375,-64,43,17,893,4
1,2025-06-20 11:05:00,3329,-61,43,17,893,4
1,2025-06-20 11:05:00,3379,-70,43,17,893,4
1,2025-06-20 11:05:00,3371,-67,43,17,893,4
1,2025-06-20 11:05:00,3369,-54,43,17,893,4
1,2025-06-20 11:05:00,3366,-63,43,17,893,4
1,2025-06-20 11:05:00,3369,-54,43,17,893,4
1,2025-06-20 11:06:00,3369,-69,43,17,893,4
1,2025-06-20 11:06:00,3369,-65,43,17,893,4
1,2025-06-20 11:06:00,3367,-53,43,17,893,4
1,2025-06-20 11:06:00,3366,-57,43,17,893,4
1,2025-06-20 11:06:00,3362,-59,43,17,893,4
1,2025-06-20 11:06:00,3358,-62,43,17,893,4
1,2025-06-20 11:06:00,3364,-55,43,17,893,4
1,2025-06-20 11:06:00,3373,-56,43,17,893,4
1,2025-06-20 11:06:00,3369,-64,43,17,893,4
1,2025-06-20 11:06:00,3368,-61,43,17,893,4
1,2025-06-20 11:06:00,3361,-62,43,17,893,4
1,2025-06-20 11:07:00,3369,-62,43,17,893,4
1,2025-06-20 11:07:00,3365,-62,43,17,893,4
1,2025-06-20 11:07:00,3369,-57,43,17,893,4
1,2025-06-20 11:07:00,3365,-58,43,17,893,4
1,2025-06-20 11:07:00,3366,-57,43,17,893,4
1,2025-06-20 11:08:00,3362,-53,43,17,893,4
1,2025-06-20 11:08:00,3362,-60,43,17,893,4
1,2025-06-20 11:08:00,3224,-48,42,17,892,4
1,2025-06-20 11:08:00,2928,-534,39,12,639,4
1,2025-06-20 11:08:00,2900,-388,38,14,738,4
1,2025-06-20 11:08:00,2868,-351,38,14,738,4
1,2025-06-20 11:08:00,2838,-364,38,14,738,4
1,2025-06-20 11:08:00,2749,-306,37,15,787,4
1,2025-06-20 12:46:00,2837,-512,38,13,688,4
1,2025-06-20 12:46:00,2926,-510,39,13,689,4
1,2025-06-20 12:46:00,2759,-272,37,15,787,4
1,2025-06-20 12:46:00,2743,-367,37,14,737,4
1,2025-06-20 12:46:00,2848,-221,38,15,788,4
1,2025-06-20 12:46:00,2819,-269,37,15,787,4
1,2025-06-20 12:46:00,2884,-138,38,16,838,4
1,2025-06-20 12:46:00,2881,-124,38,16,838,4
1,2025-06-20 12:46:00,2849,-29,38,17,888,4
1,2025-06-20 12:46:00,2908,-32,38,17,888,4
1,2025-06-20 12:46:00,2819,48,37,18,937,4
1,2025-06-20 12:46:00,2871,81,38,18,938,4
1,2025-06-20 12:46:00,2905,85,38,18,938,4
1,2025-06-20 12:46:00,2917,176,38,19,988,4
1,2025-06-20 12:46:00,2867,151,38,19,988,4
1,2025-06-20 12:46:00,2913,261,38,20,1038,4
1,2025-06-20 12:46:00,2920,271,38,20,1038,4
1,2025-06-20 12:46:00,2936,308,39,20,1039,4
1,2025-06-20 12:46:00,2925,347,39,21,1089,4
1,2025-06-20 12:46:00,2947,369,39,21,1089,4
1,2025-06-20 12:46:00,2955,422,39,21,1089,4
1,2025-06-20 12:46:00,2941,442,39,21,1089,4
1,2025-06-20 12:46:00,3044,683,40,24,1240,4
1,2025-06-20 12:46:00,2937,639,39,23,1189,4
1,2025-06-20 12:46:00,3007,686,39,24,1239,4
1,2025-06-20 12:46:00,2965,737,39,24,1239,4
1,2025-06-20 12:46:00,2955,905,39,26,1339,4
1,2025-06-20 12:46:00,2907,1018,38,27,1388,4
1,2025-06-20 12:46:00,2861,1092,38,27,1388,4
1,2025-06-20 12:46:00,2825,1155,37,28,1437,4
1,2025-06-20 12:46:00,2885,1175,38,28,1438,4
1,2025-06-20 12:46:00,2860,1225,38,29,1488,4
1,2025-06-20 12:46:00,2845,1257,38,29,1488,4
1,2025-06-20 12:46:00,2833,1284,38,29,1488,4
1,2025-06-20 12:46:00,2820,1317,37,29,1487,4
1,2025-06-20 12:46:00,2782,1359,37,30,1537,4
1,2025-06-20 12:46:00,2825,1393,37,30,1537,4
1,2025-06-20 12:46:00,2810,1422,37,30,1537,4
1,2025-06-20 12:46:00,2772,1399,37,30,1537,4
1,2025-06-20 12:46:00,2759,1387,37,30,1537,4
1,2025-06-20 12:46:00,2681,1405,36,30,1536,4
1,2025-06-20 12:46:00,2656,1390,36,30,1536,4
1,2025-06-20 12:46:00,2626,1435,35,30,1535,4
1,2025-06-20 12:46:00,2582,1462,35,31,1585,4
1,2025-06-20 12:47:00,2590,1494,35,31,1585,4
1,2025-06-20 12:47:00,2584,1440,35,31,1585,4
1,2025-06-20 12:47:00,2514,1506,34,31,1584,4
1,2025-06-20 12:47:00,2576,1425,35,30,1535,4
1,2025-06-20 12:47:00,2702,1293,36,29,1486,4
1,2025-06-20 12:47:00,2699,1277,36,29,1486,4
1,2025-06-20 12:47:00,2718,1239,36,29,1486,4
1,2025-06-20 12:47:00,2807,1363,37,30,1537,4
1,2025-06-20 12:47:00,2869,1175,38,28,1438,4
1,2025-06-20 12:47:00,3031,1612,40,32,1640,4
1,2025-06-20 12:47:00,3019,1700,40,33,1690,4
1,2025-06-20 12:47:00,2934,1732,39,33,1689,4
1,2025-06-20 12:47:00,3064,1626,40,32,1640,4
1,2025-06-20 12:47:00,3207,1424,41,30,1541,4
1,2025-06-20 12:47:00,2864,1517,38,31,1588,4
1,2025-06-20 12:47:00,2847,1430,38,30,1538,4
1,2025-06-20 12:47:00,2825,1410,37,30,1537,4
1,2025-06-20 12:47:00,2634,1466,36,31,1586,4
1,2025-06-20 12:47:00,2609,1521,35,31,1585,4
1,2025-06-20 12:47:00,2542,1457,35,31,1585,4
1,2025-06-20 12:47:00,2490,1406,34,30,1534,4
1,2025-06-20 12:47:00,2185,1493,31,31,1581,4
1,2025-06-20 12:47:00,2132,1444,30,31,1580,4
1,2025-06-20 12:47:00,2015,1506,29,31,1579,4
1,2025-06-20 12:47:00,1931,1495,28,31,1578,4
1,2025-06-20 12:47:00,1800,1406,27,30,1527,4
1,2025-06-20 12:47:00,1766,1407,27,30,1527,4
1,2025-06-20 12:47:00,1738,1494,26,31,1576,4
1,2025-06-20 12:47:00,1637,1472,25,31,1575,4
1,2025-06-20 12:47:00,1544,1467,24,31,1574,4
1,2025-06-20 12:47:00,1541,1498,24,31,1574,4
1,2025-06-20 12:47:00,1480,1492,24,31,1574,4
1,2025-06-20 12:47:00,1378,1512,23,31,1573,4
1,2025-06-20 12:47:00,1385,1528,23,31,1573,4
1,2025-06-20 12:47:00,1277,1457,22,31,1572,4
1,2025-06-20 12:47:00,1248,1496,21,31,1571,4
1,2025-06-20 12:47:00,1179,1492,21,31,1571,4
1,2025-06-20 12:47:00,1062,1508,19,31,1569,4
1,2025-06-20 12:47:00,1006,1437,19,31,1569,4
1,2025-06-20 12:47:00,868,1332,17,30,1517,4
1,2025-06-20 12:47:00,856,999,17,26,1317,4
1,2025-06-20 12:47:00,778,868,16,25,1266,4
1,2025-06-20 12:47:00,853,902,17,26,1317,4
1,2025-06-20 12:47:00,738,789,16,25,1266,4
